0001,0002,0.0131871,0.00528456,0.0522548
0001,0003,0.021181,0.00944149,0.0645315
0001,0004,0.0488687,0.0236344,0.0690315
0001,0005,0.0198737,0.0162346,0.110885
0001,0006,0.000704897,0.0131003,0.149398
0001,0007,0.02154,0.001603,0.153532
0001,0008,0.0652123,0.0190805,0.204953
0001,0009,0.0302287,0.00143136,0.165621
0001,0010,0.0373471,0.00978097,0.165453
0001,0011,0.020062,0.00924419,0.131974
0001,0012,0.0276155,0.0373766,0.142332
0001,0013,0.0738745,0.061854,0.1448
0001,0014,0.063122,0.0570186,0.105181
0001,0015,0.0751585,0.065338,0.132129
0001,0016,0.10164,0.0794655,0.174244
0001,0017,0.101561,0.086666,0.184507
0001,0018,0.196331,0.135069,0.159658
0001,0019,0.205176,0.133071,0.193365
0001,0020,0.129023,0.101698,0.200789
0001,0021,0.160894,0.111633,0.164535
0001,0022,0.153904,0.0955484,0.156748
0001,0023,0.12196,0.0812783,0.171088
0001,0024,0.265437,0.156398,0.237703
0001,0025,0.280076,0.183223,0.373435
0001,0026,0.274939,0.198916,0.39605
0001,0027,0.321649,0.234644,0.400956
0001,0028,0.0453724,0.0509238,0.152536
0001,0029,0.0585993,0.0661005,0.214714
0001,0030,0.00816413,0.112831,0.334281
0001,0031,0.175512,0.0266311,0.362903
0001,0032,0.206584,0.00540068,0.317355
0001,0033,0.102671,0.036695,0.289643
0001,0034,0.135842,0.0251622,0.348588
0001,0035,0.129297,0.034273,0.334672
0001,0036,0.224194,0.0138164,0.318969
0001,0037,0.0410777,0.0735494,0.265659
0001,0038,0.0285732,0.042307,0.213946
0001,0039,0.278212,0.0571707,0.297002
0001,0040,0.183347,0.0273552,0.296845
0001,0041,0.261722,0.0699212,0.28383
0001,0042,0.499837,0.126511,0.404214
0001,0043,0.809373,0.0868113,0.401674
0001,0044,1.08609,0.0307448,0.399759
0001,0045,1.20414,0.068676,0.97603
0001,0046,1.48076,0.124391,0.974112
0001,0047,0.87007,0.485177,1.39467
0001,0048,0.762876,0.666461,1.46787
0001,0049,1.05069,0.709354,1.4891
0001,0050,0.0293268,1.18669,2.03764
0001,0051,0.305349,1.24353,2.03541
0001,0052,0.581367,1.30013,2.03386
0001,0053,0.857199,1.35656,2.03225
0001,0054,1.13233,1.41314,2.0297
0001,0055,1.40801,1.4692,2.02745
0001,0056,1.68294,1.52542,2.02553
0001,0057,1.95847,1.58115,2.02392
0001,0058,0.918787,3.04462,2.23995
0001,0059,1.46739,3.46744,2.1907
0001,0060,2.37397,4.04585,1.95759
0001,0061,2.09671,4.10384,1.95502
